LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-07-24 13:21:05,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:05,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:05,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-24,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:05,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-25,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:05,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-18,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:05,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:05,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:05,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-18,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:05,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:05,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:05,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:05,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:06,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:06,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:06,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:06,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:06,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-90, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:06,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:06,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:07,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:07,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:07,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:07,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:07,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:07,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:07,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:07,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:08,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:08,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:08,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-23,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:08,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-23,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:08,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:08,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:08,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-14,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:08,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:08,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:08,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:08,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:09,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:09,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:09,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:09,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:09,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:09,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-14,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:09,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-14,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:09,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:09,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:09,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-23,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:09,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-23,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:09,1900-01-00 00:00:00,,74:F2:FA:D8:DC:53,-25,,0.000000,0.000000,0.000,0.000,Client
2025-07-24 13:21:09,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:09,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:10,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-07-24 13:21:10,1900-01-00 00:00:00,HckTools,08:40:F3:58:81:29,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
